,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
2087,2087,484.064136037,0.103212242027664,-0.0831191510240544,15.0,O12,H16_C23_O12,0,23,16,12,0,0,True
2088,2088,484.075416037,0.0272435394195834,0.013190093632856,15.0,N2O11,H16_C22_N2_O11,0,22,16,11,2,0,True
2089,2089,484.083756037,0.0401197633982258,0.4968520366825733,15.0,N1O11,H17_C22_13C_N_O11,0,23,17,11,1,0,True
2090,2090,484.085296037,0.1791368114515689,-0.0199613582430149,10.0,O14,H20_C20_O14,0,20,20,14,0,0,True
2091,2091,484.100496037,0.0418966144567852,-0.1358044467798041,14.0,O11,H20_C24_O11,0,24,20,11,0,0,True
2092,2092,484.121716037,0.1688914857706351,0.0512866893128058,9.0,O13,H24_C21_O13,0,21,24,13,0,0,True
2093,2093,484.136956037,0.0248455343975914,0.0180713327247772,13.0,O10,H24_C25_O10,0,25,24,10,0,0,True
2094,2094,484.158066037,0.1017719661411387,-0.0220568462291268,8.0,O12,H28_C22_O12,0,22,28,12,0,0,True
2095,2095,484.173406037,0.0177760629171001,0.1512701836555469,12.0,O9,H28_C26_O9,0,26,28,9,0,0,True
2096,2096,484.194496037,0.054966068716804,0.0698335077112998,7.0,O11,H32_C23_O11,0,23,32,11,0,0,True
2097,2097,485.023066037,0.0488634980928109,0.0542242252862355,16.0,N1O13,H11_C21_N_O13,0,21,11,13,1,0,True
2098,2098,485.031266037,0.0303118439853334,0.2482994571613266,16.0,O13,H12_C21_13C_O13,0,22,12,13,0,0,True
2099,2099,485.052376037,0.0231237907790085,0.2082352442051225,11.0,O15,H16_C18_13C_O15,0,19,16,15,0,0,True
2100,2100,485.059426037,0.0680225847292613,0.0016327895877335,15.0,N1O12,H15_C22_N_O12,0,22,15,12,1,0,True
2101,2101,485.067356037,0.0240344829142609,-0.3609292560709235,15.0,O12,H16_C22_13C_O12,0,23,16,12,0,0,True
2102,2102,485.088736037,0.0428084873968998,0.1556354423490031,10.0,O14,H20_C19_13C_O14,0,20,20,14,0,0,True
2103,2103,485.095956037,0.0291674296011551,0.2994953849643381,14.0,N1O11,H19_C23_N_O11,0,23,19,11,1,0,True
2104,2104,485.125066037,0.0405731249907418,0.0412038079770335,9.0,O13,H24_C20_13C_O13,0,21,24,13,0,0,True
2105,2105,485.189846037,0.0211459595034875,0.2779118341927141,7.0,N1O11,H31_C22_N_O11,0,22,31,11,1,0,True
2106,2106,486.007086037,0.1194763590227158,0.0631822064876835,16.0,O14,H10_C21_O14,0,21,10,14,0,0,True
2107,2107,486.018366037,0.0275963084868703,0.1591030410492205,16.0,N2O13,H10_C20_N2_O13,0,20,10,13,2,0,True
2108,2108,486.043426037,0.2112729338842223,-0.0304520114264443,15.0,O13,H14_C22_O13,0,22,14,13,0,0,True
2109,2109,486.064596037,0.079767588010706,0.0530197018643541,10.0,O15,H18_C19_O15,0,19,18,15,0,0,True
2110,2110,486.078186037,0.0270539575842507,0.3083289980308534,19.0,N1O9,H15_C25_13C_N_O9,0,26,15,9,1,0,True
2111,2111,486.079826037,0.1234449718703484,-0.00063569811493466,14.0,O12,H18_C23_O12,0,23,18,12,0,0,True
2112,2112,486.091096037,0.0256080355226394,0.0746999899194963,14.0,N2O11,H18_C22_N2_O11,0,22,18,11,2,0,True
2113,2113,486.099386037,0.0323595740890841,0.4534957384594065,14.0,N1O11,H19_C22_13C_N_O11,0,23,19,11,1,0,True
2114,2114,486.100946037,0.1241558404954429,-0.0200308189214212,9.0,O14,H22_C20_O14,0,20,22,14,0,0,True
2115,2115,486.116236037,0.0554568449548103,0.0497473613463713,13.0,O11,H22_C24_O11,0,24,22,11,0,0,True
2116,2116,486.127516037,0.0202486417906538,0.1456469705838959,13.0,N2O10,H22_C23_N2_O10,0,23,22,10,2,0,True
2117,2117,486.137346037,0.1143645632016898,0.0097811864469133,8.0,O13,H26_C21_O13,0,21,26,13,0,0,True
2118,2118,486.148686037,0.0264352061972417,0.2290965772738024,8.0,N2O12,H26_C20_N2_O12,0,20,26,12,2,0,True
2119,2119,486.152686037,0.0289695098376118,0.1824015430394329,12.0,O10,H26_C25_O10,0,25,26,10,0,0,True
2120,2120,486.173766037,0.0629293733308826,0.080726280929991,7.0,O12,H30_C22_O12,0,22,30,12,0,0,True
2121,2121,486.210116037,0.0325086157607504,0.0076900908504924,6.0,O11,H34_C23_O11,0,23,34,11,0,0,True
2122,2122,486.246476037,0.0222435513601714,-0.0447694761252991,5.0,O10,H38_C24_O10,0,24,38,10,0,0,True
2123,2123,487.002196037,0.0182230843104479,-0.2223111124853916,16.0,N1O14,H9_C20_N_O14,0,20,9,14,1,0,True
2124,2124,487.010426037,0.0232472764597289,0.0325804113291912,16.0,O14,H10_C20_13C_O14,0,21,10,14,0,0,True
2125,2125,487.038676037,0.0879095965965502,-0.0282811214898751,15.0,N1O13,H13_C21_N_O13,0,21,13,13,1,0,True
2126,2126,487.046816037,0.039104661605292,0.0418009097851116,15.0,O13,H14_C21_13C_O13,0,22,14,13,0,0,True
2127,2127,487.067946037,0.0260066101793558,0.0429734705839482,10.0,O15,H18_C18_13C_O15,0,19,18,15,0,0,True
2128,2128,487.083186037,0.033256677329198,0.0099592845070412,14.0,O12,H18_C22_13C_O12,0,23,18,12,0,0,True
2129,2129,487.086356037,0.0205434188803723,-0.4046448798426401,9.0,O12S1,H22_C19_13C_O12_S,0,20,22,12,0,1,True
2130,2130,487.096216037,0.0219352552596838,0.0231781723200492,9.0,N1O14,H21_C19_N_O14,0,19,21,14,1,0,True
2131,2131,487.104016037,0.0208742370262517,0.4490601448331092,27.0,N2O3,H14_C32_13C_N2_O3,0,33,14,3,2,0,True
2132,2132,487.132746037,0.0227745785851432,0.3197937344657795,8.0,N1O13,H25_C20_N_O13,0,20,25,13,1,0,True
2133,2133,487.140726037,0.0193939824608209,0.0614093596130296,8.0,O13,H26_C20_13C_O13,0,21,26,13,0,0,True
2134,2134,487.148016037,0.0224539201806903,0.3483581877868732,12.0,N1O10,H25_C24_N_O10,0,24,25,10,1,0,True
2135,2135,487.176946037,0.0216595999793151,-0.2783239253925693,7.0,O12,H30_C21_13C_O12,0,22,30,12,0,0,True
2136,2136,487.986346037,0.0782350382487154,0.053569121739351,16.0,O15,H8_C20_O15,0,20,8,15,0,0,True
2137,2137,488.020916037,0.0442608629185537,0.0016679613620532,20.0,N1O11,H9_C23_13C_N_O11,0,24,9,11,1,0,True
2138,2138,488.022726037,0.2386517814919831,0.0422787688335619,15.0,O14,H12_C21_O14,0,21,12,14,0,0,True
2139,2139,488.033976037,0.0326531968818047,0.0763328002669855,15.0,N2O13,H12_C20_N2_O13,0,20,12,13,2,0,True
2140,2140,488.059106037,0.2524314151726258,0.0309900989805504,14.0,O13,H16_C22_O13,0,22,16,13,0,0,True
2141,2141,488.070326037,0.0402489217618964,0.0035753043569816,14.0,N2O12,H16_C21_N2_O12,0,21,16,12,2,0,True
2142,2142,488.080276037,0.0515360016883678,0.1141144248762741,9.0,O15,H20_C19_O15,0,19,20,15,0,0,True
2143,2143,488.093776037,0.0274766206601556,0.1839769415195457,18.0,N1O9,H17_C25_13C_N_O9,0,26,17,9,1,0,True
2144,2144,488.095516037,0.1392953276122727,0.0811664903050362,13.0,O12,H20_C23_O12,0,23,20,12,0,0,True
2145,2145,488.116636037,0.0722052895474375,0.0618479228116795,8.0,O14,H24_C20_O14,0,20,24,14,0,0,True
2146,2146,488.131896037,0.0545568547672987,0.0698766057816733,12.0,O11,H24_C24_O11,0,24,24,11,0,0,True
2147,2147,488.152956037,0.0692345724790326,-0.0723523221807731,7.0,O13,H28_C21_O13,0,21,28,13,0,0,True
2148,2148,488.168186037,0.0427519846793412,-0.1257742756687846,11.0,O10,H28_C25_O10,0,25,28,10,0,0,True
2149,2149,488.189286037,0.0355417275219956,-0.1860487368444457,6.0,O12,H32_C22_O12,0,22,32,12,0,0,True
2150,2150,488.204726037,0.0191049069717227,0.1906843483223167,10.0,O9,H32_C26_O9,0,26,32,9,0,0,True
2151,2151,488.211956037,0.0217626215888321,-0.270419432201817,1.0,N1O11S1,H37_C18_13C_N_O11_S,0,19,37,11,1,1,True
2152,2152,488.225606037,0.0161760048542743,-0.320210570794451,5.0,O11,H36_C23_O11,0,23,36,11,0,0,True
2153,2153,488.248236037,0.0188165833420469,-0.4864943330133385,0.0,N1O10S1,H41_C19_13C_N_O10_S,0,20,41,10,1,1,True
2154,2154,488.989826037,0.0224975593546685,0.3094154355785166,16.0,O15,H8_C19_13C_O15,0,20,8,15,0,0,True
2155,2155,489.018046037,0.0436775766441097,0.1874368456387429,15.0,N1O14,H11_C20_N_O14,0,20,11,14,1,0,True
2156,2156,489.025976037,0.060487218256074,-0.1721933068091693,15.0,O14,H12_C20_13C_O14,0,21,12,14,0,0,True
2157,2157,489.054356037,0.1116663517974191,0.0330270036473821,14.0,N1O13,H15_C21_N_O13,0,21,15,13,1,0,True
2158,2158,489.062526037,0.0541309047162264,0.164161013673804,14.0,O13,H16_C21_13C_O13,0,22,16,13,0,0,True
2159,2159,489.065466037,0.0168103259968232,0.3305344811755571,27.0,N2O2S1,H12_C31_13C_N2_O2_S,0,32,12,2,2,1,True
2160,2160,489.090716037,0.0793800623137715,-0.0191293755070836,13.0,N1O12,H19_C22_N_O12,0,22,19,12,1,0,True
2161,2161,489.098796037,0.0369712532646633,-0.0720161249281046,13.0,O12,H20_C22_13C_O12,0,23,20,12,0,0,True
2162,2162,489.101996037,0.0307133441463409,-0.4235742272127011,8.0,O12S1,H24_C19_13C_O12_S,0,20,24,12,0,1,True
2163,2163,489.127186037,0.0287690694171586,0.153612398211715,12.0,N1O11,H23_C23_N_O11,0,23,23,11,1,0,True
2164,2164,489.135346037,0.020132399986292,0.2642806353294628,12.0,O11,H24_C23_13C_O11,0,24,24,11,0,0,True
2165,2165,490.001966037,0.0694387505083455,-0.0080264984406915,15.0,O15,H10_C20_O15,0,20,10,15,0,0,True
2166,2166,490.038346037,0.3352040334771095,-0.0192658391961289,14.0,O14,H14_C21_O14,0,21,14,14,0,0,True
2167,2167,490.053706037,0.0223516889874892,0.1927931548653647,18.0,O11,H14_C25_O11,0,25,14,11,0,0,True
2168,2168,490.074726037,0.2558055409682644,-0.0305035113946167,13.0,O13,H18_C22_O13,0,22,18,13,0,0,True
2169,2169,490.095776037,0.0337673778418993,-0.1925684827265981,8.0,O15,H22_C19_O15,0,19,22,15,0,0,True
2170,2170,490.111126037,0.153428371368556,-0.0009324415922318782,12.0,O12,H22_C23_O12,0,23,22,12,0,0,True
2171,2171,490.132226037,0.0426018634146581,-0.0609733422108436,7.0,O14,H26_C20_O14,0,20,26,14,0,0,True
2172,2172,490.147506037,0.0843347484331749,-0.0121698059063054,11.0,O11,H26_C24_O11,0,24,26,11,0,0,True
2173,2173,490.168606037,0.0367045287247422,-0.0722057665995084,6.0,O13,H30_C21_O13,0,21,30,13,0,0,True
2174,2174,490.183926037,0.0409391407607377,0.0581965228257184,10.0,O10,H30_C25_O10,0,25,30,10,0,0,True
2175,2175,490.220316037,0.0180545641781672,0.0673554295139247,9.0,O9,H34_C26_O9,0,26,34,9,0,0,True
2176,2176,491.033686037,0.0747979442264463,0.1661515336759779,14.0,N1O14,H13_C20_N_O14,0,20,13,14,1,0,True
2177,2177,491.041696037,0.0731496322114563,-0.0290830698575697,14.0,O14,H14_C20_13C_O14,0,21,14,14,0,0,True
2178,2178,491.069976037,0.117034420830433,-0.0283503382740597,13.0,N1O13,H17_C21_N_O13,0,21,17,13,1,0,True
2179,2179,491.078056037,0.0619468713913684,-0.0810237791756906,13.0,O13,H18_C21_13C_O13,0,22,18,13,0,0,True
2180,2180,491.081326037,0.0170629748608259,-0.2886222555485011,8.0,O13S1,H22_C18_13C_O13_S,0,19,22,13,0,1,True
2181,2181,491.106416037,0.0702877564336749,0.0826093870601438,12.0,N1O12,H21_C22_N_O12,0,22,21,12,1,0,True
2182,2182,491.114486037,0.0435731452981756,0.0095761785400234,12.0,O12,H22_C22_13C_O12,0,23,22,12,0,0,True
2183,2183,491.117656037,0.0182601109771979,-0.401624738098062,7.0,O12S1,H26_C19_13C_O12_S,0,20,26,12,0,1,True
2184,2184,492.015946037,0.0342191248645017,0.2361183635668629,19.0,N1O12,H9_C22_13C_N_O12,0,23,9,12,1,0,True
2185,2185,492.017596037,0.1466350033923198,-0.0487929703580347,14.0,O15,H12_C20_O15,0,20,12,15,0,0,True
2186,2186,492.028766037,0.0183843894840401,-0.1776054695167853,14.0,N2O14,H12_C19_N2_O14,0,19,12,14,2,0,True
2187,2187,492.032906037,0.0279267940795437,0.0607947143872862,18.0,O12,H12_C24_O12,0,24,12,12,0,0,True
2188,2188,492.052286037,0.061649756789984,0.1436148190028947,18.0,N1O11,H13_C23_13C_N_O11,0,24,13,11,1,0,True
2189,2189,492.054026037,0.2985433246617835,0.0416316073220103,13.0,O14,H16_C21_O14,0,21,16,14,0,0,True
2190,2190,492.065266037,0.0557768888587738,0.055084156281594,13.0,N2O13,H16_C20_N2_O13,0,20,16,13,2,0,True
2191,2191,492.069176037,0.0314163712632282,-0.1739491197546364,17.0,O11,H16_C25_O11,0,25,16,11,0,0,True
2192,2192,492.073556037,0.0238901042168973,0.4292813492721715,13.0,N1O13,H17_C20_13C_N_O13,0,21,17,13,1,0,True
2193,2193,492.090406037,0.2614698161058607,0.0304354642851197,12.0,O13,H20_C22_O13,0,22,20,13,0,0,True
2194,2194,492.101696037,0.0585113678409545,0.1454922845500507,12.0,N2O12,H20_C21_N2_O12,0,21,20,12,2,0,True
2195,2195,492.105486037,0.0207219445265056,-0.3273749319064974,16.0,O10,H20_C26_O10,0,26,20,10,0,0,True
2196,2196,492.109636037,0.0218472274621107,-0.1915630035941247,12.0,N1O12,H21_C21_13C_N_O12,0,22,21,12,1,0,True
2197,2197,492.125026037,0.0288061153623553,0.0805689570298888,16.0,N1O9,H21_C25_13C_N_O9,0,26,21,9,1,0,True
2198,2198,492.126776037,0.1290071700423174,-0.0010789901728033,11.0,O12,H24_C23_O12,0,23,24,12,0,0,True
2199,2199,492.138036037,0.0208357548367737,0.0530115498212899,11.0,N2O11,H24_C22_N2_O11,0,22,24,11,2,0,True
2200,2200,492.147826037,0.0183706704593861,-0.1624694770903699,6.0,O14,H28_C20_O14,0,20,28,14,0,0,True
2201,2201,492.163166037,0.0838595395409027,0.0080481440599788,10.0,O11,H28_C24_O11,0,24,28,11,0,0,True
2202,2202,492.199536037,0.0450537468756475,-0.0234599978198427,9.0,O10,H32_C25_O10,0,25,32,10,0,0,True
2203,2203,492.236016037,0.0244245991524746,0.1685065645923741,8.0,O9,H36_C26_O9,0,26,36,9,0,0,True
2204,2204,493.020916037,0.0318050994532774,-0.1193600475699298,14.0,O15,H12_C19_13C_O15,0,20,12,15,0,0,True
2205,2205,493.028126037,0.0235829841016602,0.0019065849534335,18.0,N1O12,H11_C23_N_O12,0,23,11,12,1,0,True
2206,2206,493.049276037,0.0832951606030887,0.0436305274844959,13.0,N1O14,H15_C20_N_O14,0,20,15,14,1,0,True
2207,2207,493.057366037,0.0714702987658726,0.0114489721341529,13.0,O14,H16_C20_13C_O14,0,21,16,14,0,0,True
2208,2208,493.060516037,0.0170292279398258,-0.4386946285694808,8.0,O14S1,H20_C17_13C_O14_S,0,18,20,14,0,1,True
2209,2209,493.064556037,0.0176634478705294,0.0921420925976352,17.0,N1O11,H15_C24_N_O11,0,24,15,11,1,0,True
2210,2210,493.084086037,0.020402707907499,0.4789953818237455,17.0,N2O10,H16_C23_13C_N2_O10,0,24,16,10,2,0,True
2211,2211,493.085636037,0.1044382427984018,-0.0081040689148351,12.0,N1O13,H19_C21_N_O13,0,21,19,13,1,0,True
2212,2212,493.093696037,0.0828908747065287,-0.10112276919365,12.0,O13,H20_C21_13C_O13,0,22,20,13,0,0,True
2213,2213,493.096816037,0.0271666304661616,0.4289319929872432,25.0,N2O2S1,H16_C31_13C_N2_O2_S,0,32,16,2,2,1,True
2214,2214,493.130146037,0.038167680898118,0.0296655966742543,11.0,O12,H24_C22_13C_O12,0,23,24,12,0,0,True
2215,2215,493.166476037,0.0314856411321334,-0.0828908735056226,10.0,O11,H28_C23_13C_O11,0,24,28,11,0,0,True
2216,2216,494.012006037,0.0358117944626184,-0.2725702985545962,18.0,O13,H10_C23_O13,0,23,10,13,0,0,True
2217,2217,494.015596037,0.0197425488267208,0.1688185570061316,13.0,O13S1,H14_C20_O13_S,0,20,14,13,0,1,True
2218,2218,494.033236037,0.1639862103101995,-0.0689852373036223,13.0,O15,H14_C20_O15,0,20,14,15,0,0,True
2219,2219,494.048546037,0.0455050263959167,0.0401559728549417,17.0,O12,H14_C24_O12,0,24,14,12,0,0,True
2220,2220,494.068076037,0.0799485427411273,0.4262408567652591,17.0,N1O11,H15_C23_13C_N_O11,0,24,15,11,1,0,True
2221,2221,494.069646037,0.3437690111842005,-0.0194081949337647,12.0,O14,H18_C21_O14,0,21,18,14,0,0,True
2222,2222,494.080896037,0.0490439226659471,0.0142304631730251,12.0,N2O13,H18_C20_N2_O13,0,20,18,13,2,0,True
2223,2223,494.085076037,0.0222651191224501,0.3325965669366128,16.0,O11,H18_C25_O11,0,25,18,11,0,0,True
2224,2224,494.088926037,0.02861192838806,-0.1393190502442945,12.0,N1O13,H19_C20_13C_N_O13,0,21,19,13,1,0,True
2225,2225,494.106016037,0.2437607843480392,-0.0507927432100175,11.0,O13,H22_C22_O13,0,22,22,13,0,0,True
2226,2226,494.117256037,0.0447258855615352,-0.0373939582158862,11.0,N2O12,H22_C21_N2_O12,0,21,22,12,2,0,True
2227,2227,494.121396037,0.0178236999589689,0.1999974110937626,15.0,O10,H22_C26_O10,0,26,22,10,0,0,True
2228,2228,494.125546037,0.0188675507355882,0.3352508312193039,11.0,N1O12,H23_C21_13C_N_O12,0,22,23,12,1,0,True
2229,2229,494.142396037,0.1313551306264053,-0.0619355883076221,10.0,O12,H26_C23_O12,0,23,26,12,0,0,True
2230,2230,494.178766037,0.0710167034221901,-0.0933123864589256,9.0,O11,H30_C24_O11,0,24,30,11,0,0,True
2231,2231,494.215126037,0.0297827542442578,-0.1449186724316888,8.0,O10,H34_C25_O10,0,25,34,10,0,0,True
2232,2232,495.028256037,0.0224860621710002,0.0117710453518319,26.0,O5S1,H10_C30_13C_O5_S,0,31,10,5,0,1,True
2233,2233,495.036696037,0.0322530654905149,0.1435832952068627,13.0,O15,H14_C19_13C_O15,0,20,14,15,0,0,True
2234,2234,495.043736037,0.0295017082282225,-0.0790516012433256,17.0,N1O12,H13_C23_N_O12,0,23,13,12,1,0,True
2235,2235,495.055076037,0.0167539799166443,-0.3574329575514776,12.0,O12S1,H18_C20_13C_O12_S,0,21,18,12,0,1,True
2236,2236,495.064896037,0.0759799274836888,-0.0172947022030469,12.0,N1O14,H17_C20_N_O14,0,20,17,14,1,0,True
2237,2237,495.073036037,0.071084202083802,0.0516509649608657,12.0,O14,H18_C20_13C_O14,0,21,18,14,0,0,True
2238,2238,495.076436037,0.0211021636921296,0.1083125677952333,7.0,O14S1,H22_C17_13C_O14_S,0,18,22,14,0,1,True
2239,2239,495.099666037,0.0232763700456497,0.3355102242913302,16.0,N2O10,H18_C23_13C_N2_O10,0,24,18,10,2,0,True
2240,2240,495.109386037,0.0604835553511954,-0.0200703123309047,11.0,O13,H22_C21_13C_O13,0,22,22,13,0,0,True
2241,2241,495.112376037,0.0161153934177565,0.245259472197007,24.0,N2O2S1,H18_C31_13C_N2_O2_S,0,32,18,2,2,1,True
2242,2242,495.137666037,0.0412806319366878,-0.0193441151032713,10.0,N1O12,H25_C22_N_O12,0,22,25,12,1,0,True
2243,2243,495.182256037,0.0210463887359351,0.1798267183212781,9.0,O11,H30_C23_13C_O11,0,24,30,11,0,0,True
2244,2244,495.991166037,0.0182334006892541,-0.4823049610899375,18.0,O14,H8_C22_O14,0,22,8,14,0,0,True
2245,2245,496.012616037,0.0195389828880916,0.1640139733431813,13.0,O16,H12_C19_O16,0,19,12,16,0,0,True
2246,2246,496.027786037,0.065545827252379,-0.0095297080294885,17.0,O13,H12_C23_O13,0,23,12,13,0,0,True
2247,2247,496.047266037,0.0271297724858205,0.2742198361331238,17.0,N1O12,H13_C22_13C_N_O12,0,23,13,12,1,0,True
2248,2248,496.048936037,0.1937153078175973,0.031942413048525,12.0,O15,H16_C20_O15,0,20,16,15,0,0,True
2249,2249,496.060246037,0.027625888853571,0.1863987303187673,12.0,N2O14,H16_C19_N2_O14,0,19,16,14,2,0,True
2250,2250,496.064236037,0.0516582824661676,0.1204783486925186,16.0,O12,H16_C24_O12,0,24,16,12,0,0,True
2251,2251,496.075156037,0.0192039692702426,0.030773562961794,29.0,N1O1S1,H13_C34_13C_N_O_S,0,35,13,1,1,1,True
2252,2252,496.083606037,0.0426466376071875,0.1824652114909675,16.0,N1O11,H17_C23_13C_N_O11,0,24,17,11,1,0,True
2253,2253,496.085306037,0.2634018345625347,0.000679318683952774,11.0,O14,H20_C21_O14,0,21,20,14,0,0,True
2254,2254,496.096596037,0.0339359847271903,0.1148103019145137,11.0,N2O13,H20_C20_N2_O13,0,20,20,13,2,0,True
2255,2255,496.100706037,0.0339853785175173,0.2907816865258456,15.0,O11,H20_C25_O11,0,25,20,11,0,0,True
2256,2256,496.121686037,0.1812790758286639,-0.0104228460207704,10.0,O13,H24_C22_O13,0,22,24,13,0,0,True
2257,2257,496.158116037,0.1017621461823358,0.079250945938755,9.0,O12,H28_C23_O12,0,23,28,12,0,0,True
2258,2258,496.194426037,0.0522023780682163,-0.0729290739254969,8.0,O11,H32_C24_O11,0,24,32,11,0,0,True
2259,2259,496.230846037,0.0276546233784214,-0.0034157490425128,7.0,O10,H36_C25_O10,0,25,36,10,0,0,True
2260,2260,497.023196037,0.0354943314607109,0.3144722444765286,17.0,N1O13,H11_C22_N_O13,0,22,11,13,1,0,True
2261,2261,497.052286037,0.0385890258102278,0.0221405278385036,12.0,O15,H16_C19_13C_O15,0,20,16,15,0,0,True
2262,2262,497.059506037,0.0462585220765361,0.1625398951723184,16.0,N1O12,H15_C23_N_O12,0,23,15,12,1,0,True
2263,2263,497.080556037,0.0595148881070156,0.0027440221784168,11.0,N1O14,H19_C20_N_O14,0,20,19,14,1,0,True
2264,2264,497.088616037,0.059722244670233,-0.0895272966104225,11.0,O14,H20_C20_13C_O14,0,21,20,14,0,0,True
2265,2265,497.124936037,0.042493516134232,-0.2212944714139624,10.0,O13,H24_C21_13C_O13,0,22,24,13,0,0,True
2266,2266,497.161396037,0.0344444127929835,-0.0714436001604038,9.0,O12,H28_C22_13C_O12,0,23,28,12,0,0,True
2267,2267,497.197846037,0.016475391902567,0.0582725774374897,8.0,O11,H32_C23_13C_O11,0,24,32,11,0,0,True
2268,2268,498.007116037,0.0708550078600516,0.1218998646618887,17.0,O14,H10_C22_O14,0,22,10,14,0,0,True
2269,2269,498.028206037,0.0268670361745666,0.0427264958250317,12.0,O16,H14_C19_O16,0,19,14,16,0,0,True
2270,2270,498.043436037,0.1335433066243868,-0.0096397214405166,16.0,O13,H14_C23_O13,0,23,14,13,0,0,True
2271,2271,498.064546037,0.1528898135003304,-0.0486463054066682,11.0,O15,H18_C20_O15,0,20,18,15,0,0,True
2272,2272,498.075846037,0.0211203480870073,0.0851095277145519,11.0,N2O14,H18_C19_N2_O14,0,19,18,14,2,0,True
2273,2273,498.079856037,0.0831248066085628,0.0596109231259877,15.0,O12,H18_C24_O12,0,24,18,12,0,0,True
2274,2274,498.100966037,0.1839429523193093,0.020604256322577,10.0,O14,H22_C21_O14,0,21,22,14,0,0,True
2275,2275,498.116276037,0.0340240245737926,0.1288514411072089,14.0,O11,H22_C25_O11,0,25,22,11,0,0,True
2276,2276,498.137356037,0.1349852958828652,0.0296203444153973,9.0,O13,H26_C22_O13,0,22,26,13,0,0,True
2277,2277,498.152466037,0.0189520144303222,-0.2636241088432546,13.0,O10,H26_C26_O10,0,26,26,10,0,0,True
2278,2278,498.173706037,0.0670169293752249,-0.0416581600948823,8.0,O12,H30_C23_O12,0,23,30,12,0,0,True
2279,2279,498.210216037,0.0341976462650391,0.208223349616721,7.0,O11,H34_C24_O11,0,24,34,11,0,0,True
2280,2280,498.246436037,0.0181805271392924,-0.1239727883396549,6.0,O10,H38_C25_O10,0,25,38,10,0,0,True
2281,2281,499.002246037,0.0244332720436971,-0.1167650053727444,17.0,N1O14,H9_C21_N_O14,0,21,9,14,1,0,True
2282,2282,499.010356037,0.0222507205325489,-0.1084807144384192,17.0,O14,H10_C21_13C_O14,0,22,10,14,0,0,True
2283,2283,499.038706037,0.0606289774944882,0.0325145120359207,16.0,N1O13,H13_C22_N_O13,0,22,13,13,1,0,True
2284,2284,499.046796037,0.0351778034634698,0.0007193714392940578,16.0,O13,H14_C22_13C_O13,0,23,14,13,0,0,True
2285,2285,499.059866037,0.0328928906296051,0.0937723170224525,11.0,N1O15,H17_C19_N_O15,0,19,17,15,1,0,True
2286,2286,499.068046037,0.0469980071459948,0.2423136503861389,11.0,O15,H18_C19_13C_O15,0,20,18,15,0,0,True
2287,2287,499.075106037,0.0491942728621852,0.0615498543009821,15.0,N1O12,H17_C23_N_O12,0,23,17,12,1,0,True
2288,2288,499.083326037,0.0187633989271317,0.2902341001173708,15.0,O12,H18_C23_13C_O12,0,24,18,12,0,0,True
2289,2289,499.086506037,0.0188942152372211,-0.0943664062696565,10.0,O12S1,H22_C20_13C_O12_S,0,21,22,12,0,1,True
2290,2290,499.096256037,0.0367131461904303,0.1027657479374955,10.0,N1O14,H21_C20_N_O14,0,20,21,14,1,0,True
