peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S
1660,372.193556037,0.02371774146568799,-0.3175740097263996,8.0,O5,H28_C22_O5,0,22,28,5,0,0
1690,374.209416037,0.02141537656802206,0.24512210557015088,7.0,O5,H30_C22_O5,0,22,30,5,0,0
1716,376.224926037,0.021039251524331042,-0.12850557385159,6.0,O5,H32_C22_O5,0,22,32,5,0,0
1743,378.240576037,0.018301827255427394,-0.1280164083351763,5.0,O5,H34_C22_O5,0,22,34,5,0,0
1765,380.162486037,0.016837771612489807,0.29447671493368577,11.0,O5,H24_C23_O5,0,23,24,5,0,0
1821,384.19370603699997,0.017464646685308168,0.08277334968701129,9.0,O5,H28_C23_O5,0,23,28,5,0,0
1852,386.209236037,0.018337235183890636,-0.2285626333614357,8.0,O5,H30_C23_O5,0,23,30,5,0,0
1856,386.303316037,0.01551656739096664,0.23629877411857506,1.0,O5,H42_C22_O5,0,22,42,5,0,0
1887,388.224906037,0.02376449692221057,-0.17605001369358592,7.0,O5,H32_C23_O5,0,23,32,5,0,0
1916,390.240646037,0.026351969979416676,0.05529664882951832,6.0,O5,H34_C23_O5,0,23,34,5,0,0
2047,400.224996037,0.01528677691366655,0.05410206806308217,8.0,O5,H32_C24_O5,0,24,32,5,0,0
2051,400.318866037,0.021028747475630123,-0.021959994185810038,1.0,O5,H44_C23_O5,0,23,44,5,0,0
2197,412.224936037,0.014930209668336634,-0.09302445493646443,9.0,O5,H32_C25_O5,0,25,32,5,0,0
2227,414.334626037,0.018800001941822984,0.24409014759387176,1.0,O5,H46_C24_O5,0,24,46,5,0,0
2395,428.350096037,0.017043574507747874,-0.184286173205568,1.0,O5,H48_C25_O5,0,25,48,5,0,0
2545,442.365746037,0.015608979960386812,-0.17861464345278608,1.0,O5,H50_C26_O5,0,26,50,5,0,0
1119,333.993716037,0.01416808662472329,0.3617283627155243,15.0,O5S1,H6_C18_O5_S,0,18,6,5,0,1
1282,345.993726037,0.017339308079925436,0.3780848905338273,16.0,O5S1,H6_C19_O5_S,0,19,6,5,0,1
1438,357.993646037,0.016726966338498583,0.14194386025580072,17.0,O5S1,H6_C20_O5_S,0,20,6,5,0,1
1470,360.009276037,0.02241264830673036,0.08538946658364607,16.0,O5S1,H8_C20_O5_S,0,20,8,5,0,1
1497,362.024976037,0.020101120431861432,0.2228216431452519,15.0,O5S1,H10_C20_O5_S,0,20,10,5,0,1
1524,364.040666037,0.016149122296011495,0.3312624420025547,14.0,O5S1,H12_C20_O5_S,0,20,12,5,0,1
1644,372.009316037,0.022772401355392442,0.19015921632129573,17.0,O5S1,H8_C21_O5_S,0,21,8,5,0,1
1674,374.025076037,0.029045126752495244,0.483034458454475,16.0,O5S1,H10_C21_O5_S,0,21,10,5,0,1
1703,376.040716037,0.027264681395393994,0.4536556620914339,15.0,O5S1,H12_C21_O5_S,0,21,12,5,0,1
1730,378.056196037,0.024421628024389297,0.0013728118481303507,14.0,O5S1,H14_C21_O5_S,0,21,14,5,0,1
1758,380.071946037,0.01452271204706979,0.2642789109645838,13.0,O5S1,H16_C21_O5_S,0,21,16,5,0,1
1805,384.009306037,0.028425035923725195,0.15817585411424587,18.0,O5S1,H8_C22_O5_S,0,22,8,5,0,1
1836,386.025026037,0.027234637752922442,0.3384935980681975,17.0,O5S1,H10_C22_O5_S,0,22,10,5,0,1
1869,388.040656037,0.02843028491397724,0.28500364156263963,16.0,O5S1,H12_C22_O5_S,0,22,12,5,0,1
1901,390.056386037,0.025226471173637813,0.488439638012105,15.0,O5S1,H14_C22_O5_S,0,22,14,5,0,1
1929,392.072006037,0.03399663579168123,0.4092232996373426,14.0,O5S1,H16_C22_O5_S,0,22,16,5,0,1
1956,394.087646037,0.019673009145986253,0.3815674039266752,13.0,O5S1,H18_C22_O5_S,0,22,18,5,0,1
1976,396.009436037,0.030887758990640415,0.48165771475516567,19.0,O5S1,H8_C23_O5_S,0,23,8,5,0,1
2002,398.025066037,0.021131136160627596,0.42878455299211055,18.0,O5S1,H10_C23_O5_S,0,23,10,5,0,1
2033,400.040696037,0.028456244659986796,0.3764442005341011,17.0,O5S1,H12_C23_O5_S,0,23,12,5,0,1
2062,402.056336037,0.026587889335508177,0.34950077244856964,16.0,O5S1,H14_C23_O5_S,0,23,14,5,0,1
2088,404.071946037,0.029535157918754128,0.24858196905768581,15.0,O5S1,H16_C23_O5_S,0,23,16,5,0,1
2117,406.087666037,0.03709919559982912,0.4195424147867071,14.0,O5S1,H18_C23_O5_S,0,23,18,5,0,1
2134,408.009306037,0.016908672424171812,0.14887160432736077,20.0,O5S1,H8_C24_O5_S,0,24,8,5,0,1
2156,410.024846037,0.015412722338731602,-0.12031709899893614,19.0,O5S1,H10_C24_O5_S,0,24,10,5,0,1
2183,412.040606037,0.020854402112703407,0.14705589476578732,18.0,O5S1,H12_C24_O5_S,0,24,12,5,0,1
2212,414.056216037,0.02125964236475203,0.0495560729118323,17.0,O5S1,H14_C24_O5_S,0,24,14,5,0,1
2234,416.072006037,0.019002139646199852,0.3856183489345961,16.0,O5S1,H16_C24_O5_S,0,24,16,5,0,1
2261,418.087396037,0.02046036982018719,-0.23829706640417042,15.0,O5S1,H18_C24_O5_S,0,24,18,5,0,1
2289,420.103296037,0.02523976052468057,0.35776201096848137,14.0,O5S1,H20_C24_O5_S,0,24,20,5,0,1
2311,422.118856037,0.020331645160977126,0.1426683483337023,13.0,O5S1,H22_C24_O5_S,0,24,22,5,0,1
2328,424.040536037,0.01568404962328634,-0.02218419984349829,19.0,O5S1,H12_C25_O5_S,0,25,12,5,0,1
2354,426.056226037,0.020891770068740535,0.07163139074425595,18.0,O5S1,H14_C25_O5_S,0,25,14,5,0,1
2378,428.071956037,0.01803999669890093,0.2580056891390896,17.0,O5S1,H16_C25_O5_S,0,25,16,5,0,1
2405,430.087636037,0.021246559332401257,0.3263776686996898,16.0,O5S1,H18_C25_O5_S,0,25,18,5,0,1
2430,432.103076037,0.018309024136859683,-0.16131104792768172,15.0,O5S1,H20_C25_O5_S,0,25,20,5,0,1
2449,434.025076037,0.01704257325527205,0.416259359255373,21.0,O5S1,H10_C26_O5_S,0,26,10,5,0,1
2455,434.11875603699997,0.01807124184434347,-0.09162700179911261,14.0,O5S1,H22_C25_O5_S,0,25,22,5,0,1
2509,440.071936037,0.01638882820692066,0.20552321701443746,18.0,O5S1,H16_C26_O5_S,0,26,16,5,0,1
2554,444.10326603699997,0.015451977503980738,0.2708761884149662,16.0,O5S1,H20_C26_O5_S,0,26,20,5,0,1
2595,448.134436037,0.021377674861159657,-0.0219822427528378,14.0,O5S1,H24_C26_O5_S,0,26,24,5,0,1
2727,462.150266037,0.019171254223464988,0.36800801065551075,14.0,O5S1,H26_C27_O5_S,0,27,26,5,0,1
3,202.047756037,0.017897066390927804,0.08823161584762376,3.0,O6,H10_C8_O6,0,8,10,6,0,0
12,204.063456037,0.0150250555846829,0.3320192715559539,2.0,O6,H12_C8_O6,0,8,12,6,0,0
20,206.079086037,0.023779989028700144,0.2313626332584679,1.0,O6,H14_C8_O6,0,8,14,6,0,0
25,208.000856037,0.05110973363043225,0.32715730737251425,7.0,O6,H4_C9_O6,0,9,4,6,0,0
32,210.016506037,0.10449573284399394,0.3236650360970237,6.0,O6,H6_C9_O6,0,9,6,6,0,0
38,212.032136037,0.09160508660530506,0.22591386797848934,5.0,O6,H8_C9_O6,0,9,8,6,0,0
52,214.047816037,0.020470746436754825,0.36359632826480714,4.0,O6,H10_C9_O6,0,9,10,6,0,0
62,216.063436037,0.018553979038020894,0.221013795272928,3.0,O6,H12_C9_O6,0,9,12,6,0,0
73,218.079026037,0.013575484727562235,-0.05649786781198302,2.0,O6,H14_C9_O6,0,9,14,6,0,0
78,220.000826037,0.019382761223736843,0.17294935054617186,8.0,O6,H4_C10_O6,0,10,4,6,0,0
83,220.094726037,0.018067012311157715,0.17085825119814355,1.0,O6,H16_C9_O6,0,9,16,6,0,0
89,222.016496037,0.09010923967921085,0.2611292450746564,7.0,O6,H6_C10_O6,0,10,6,6,0,0
102,224.032156037,0.17584849168899763,0.3030859551384847,6.0,O6,H8_C10_O6,0,10,8,6,0,0
113,226.047756037,0.07014746325100003,0.07886386622928045,5.0,O6,H10_C10_O6,0,10,10,6,0,0
124,228.063406037,0.03664358931414812,0.07784238741854235,4.0,O6,H12_C10_O6,0,10,12,6,0,0
138,230.079106037,0.03161012927686512,0.29415535020586875,3.0,O6,H14_C10_O6,0,10,14,6,0,0
148,232.094736037,0.033620231610936344,0.20511020975590497,2.0,O6,H16_C10_O6,0,10,16,6,0,0
155,234.016516037,0.0526579005495359,0.33320297785427255,8.0,O6,H6_C11_O6,0,11,6,6,0,0
160,234.110426037,0.01709621611518894,0.3738876626426922,1.0,O6,H18_C10_O6,0,10,18,6,0,0
166,236.032066037,0.07574571463940347,-0.09362710913386293,7.0,O6,H8_C11_O6,0,11,8,6,0,0
178,238.047806037,0.12535904306963377,0.28493016218111056,6.0,O6,H10_C11_O6,0,11,10,6,0,0
191,240.063456037,0.08755637354848732,0.2822295452338763,5.0,O6,H12_C11_O6,0,11,12,6,0,0
200,241.066806037,0.016540472445531865,0.2609774487673742,5.0,O6,H12_C10_13C_O6,0,11,12,6,0,0
205,242.079126037,0.06830843552176784,0.3621914927283492,4.0,O6,H14_C11_O6,0,11,14,6,0,0
221,244.094676037,0.04236066813274302,-0.05077947704584022,3.0,O6,H16_C11_O6,0,11,16,6,0,0
230,246.016526037,0.038941245291079264,0.35759792819996794,9.0,O6,H6_C12_O6,0,12,6,6,0,0
235,246.110286037,0.042467741465687985,-0.2131930397596123,2.0,O6,H18_C11_O6,0,11,18,6,0,0
243,248.032096037,0.06742866834634355,0.031854748356464485,8.0,O6,H8_C12_O6,0,12,8,6,0,0
250,248.126026037,0.05131634966406463,0.1509595772311128,1.0,O6,H20_C11_O6,0,11,20,6,0,0
256,250.04770603699998,0.09461141088003418,-0.12866744723336515,7.0,O6,H10_C12_O6,0,12,10,6,0,0
269,252.063386037,0.0838154272981475,-0.008914424395195401,6.0,O6,H12_C12_O6,0,12,12,6,0,0
284,254.079096037,0.09497935599440754,0.22701198527482705,5.0,O6,H14_C12_O6,0,12,14,6,0,0
295,255.082456037,0.012467868897821274,0.2463477927297855,5.0,O6,H14_C11_13C_O6,0,12,14,6,0,0
301,256.094656037,0.0734400911200435,-0.1264961967831947,4.0,O6,H16_C12_O6,0,12,16,6,0,0
313,258.016496037,0.026627617820109518,0.22469493576855853,10.0,O6,H6_C13_O6,0,13,6,6,0,0
319,258.110396037,0.06476366800652453,0.22289299797707235,3.0,O6,H18_C12_O6,0,12,18,6,0,0
328,259.113666037,0.01529911355780807,-0.10539390081376444,3.0,O6,H18_C11_13C_O6,0,12,18,6,0,0
330,260.032066037,0.05361413307312905,-0.0849856723992308,9.0,O6,H8_C13_O6,0,13,8,6,0,0
336,260.125966037,0.10355493174492213,-0.08666185980385754,2.0,O6,H20_C12_O6,0,12,20,6,0,0
345,262.047766037,0.06359825867023962,0.10619056350181844,8.0,O6,H10_C13_O6,0,13,10,6,0,0
352,262.141686037,0.05825458027496214,0.18075339620224717,1.0,O6,H22_C12_O6,0,12,22,6,0,0
355,263.051136037,0.014738193716260825,0.16341689535994172,8.0,O6,H10_C12_13C_O6,0,13,10,6,0,0
360,264.063406037,0.07219067366693852,0.0672300652148559,7.0,O6,H12_C13_O6,0,13,12,6,0,0
374,266.079066037,0.0931177485047963,0.10402547047140932,6.0,O6,H14_C13_O6,0,13,14,6,0,0
383,267.082496037,0.015567054788535477,0.38504582496959044,6.0,O6,H14_C12_13C_O6,0,13,14,6,0,0
391,268.094666037,0.0870148355275933,-0.08353392592486086,5.0,O6,H16_C13_O6,0,13,16,6,0,0
401,269.098056037,0.01907237295623131,0.047436240142794496,5.0,O6,H16_C12_13C_O6,0,13,16,6,0,0
405,270.016376037,0.01972733771214416,-0.22970829008285104,11.0,O6,H6_C14_O6,0,14,6,6,0,0
413,270.110356037,0.08580239766592877,0.06490310192563824,4.0,O6,H18_C13_O6,0,13,18,6,0,0
423,272.032106037,0.04828243936657734,0.06580473274263494,10.0,O6,H8_C14_O6,0,14,8,6,0,0
430,272.125986037,0.07978062861664531,-0.009344936258117834,3.0,O6,H20_C13_O6,0,13,20,6,0,0
444,274.047706037,0.07224258709076081,-0.1173992677683495,9.0,O6,H10_C14_O6,0,14,10,6,0,0
453,274.141676037,0.0749458838207309,0.13636379773782759,2.0,O6,H22_C13_O6,0,13,22,6,0,0
459,275.051136037,0.013527928269058992,0.15628730203204688,9.0,O6,H10_C13_13C_O6,0,14,10,6,0,0
465,276.063366037,0.07502616606470154,-0.08058657084182028,8.0,O6,H12_C14_O6,0,14,12,6,0,0
474,276.157306037,0.03047636558701309,0.06267804475134736,1.0,O6,H24_C13_O6,0,13,24,6,0,0
484,278.079066037,0.0821595923628102,0.09953643911983387,7.0,O6,H14_C14_O6,0,14,14,6,0,0
502,280.094716037,0.1048029049671832,0.09855594708975991,6.0,O6,H16_C14_O6,0,14,16,6,0,0
511,281.098006037,0.016429867422035806,-0.13246269692292856,6.0,O6,H16_C13_13C_O6,0,14,16,6,0,0
515,282.016406037,0.021761203104974952,-0.11355722330452521,12.0,O6,H6_C15_O6,0,15,6,6,0,0
523,282.110306037,0.09547621388209251,-0.11509327849281296,5.0,O6,H18_C14_O6,0,14,18,6,0,0
538,284.032086037,0.03857004155501185,-0.007390010052927361,11.0,O6,H8_C15_O6,0,15,8,6,0,0
544,284.125996037,0.1140373655287584,0.02624539846782664,4.0,O6,H20_C14_O6,0,14,20,6,0,0
560,286.047776037,0.06275484606198299,0.1322401470674768,10.0,O6,H10_C15_O6,0,15,10,6,0,0
568,286.141666037,0.0872500995184279,0.09569735302890797,3.0,O6,H22_C14_O6,0,14,22,6,0,0
583,288.063386037,0.0697958355178842,-0.00780036653924208,9.0,O6,H12_C15_O6,0,15,12,6,0,0
591,288.157316037,0.06795686847062021,0.09477114909497737,2.0,O6,H24_C14_O6,0,14,24,6,0,0
603,290.079006037,0.09350246611518893,-0.11142136907291426,8.0,O6,H14_C15_O6,0,15,14,6,0,0
611,290.172936037,0.0643785620315352,-0.009528800357114935,1.0,O6,H26_C14_O6,0,14,26,6,0,0
622,292.094666037,0.11285955279816692,-0.07667034895717084,7.0,O6,H16_C15_O6,0,15,16,6,0,0
634,293.098036037,0.019612193677424367,-0.02468457344867587,7.0,O6,H16_C14_13C_O6,0,15,16,6,0,0
638,294.016416037,0.02199234679016661,-0.07491078327530915,13.0,O6,H6_C16_O6,0,16,6,6,0,0
646,294.110326037,0.13073788059730476,-0.0423956553313678,6.0,O6,H18_C15_O6,0,15,18,6,0,0
655,295.113746037,0.024488141529768147,0.17854471611428252,6.0,O6,H18_C14_13C_O6,0,15,18,6,0,0
659,296.032086037,0.03187669909511049,-0.007090447522992533,12.0,O6,H8_C16_O6,0,16,8,6,0,0
667,296.125976037,0.11861595353217601,-0.04235697318131209,5.0,O6,H20_C15_O6,0,15,20,6,0,0
678,297.129296037,0.019600730853625382,-0.15946929707876117,5.0,O6,H20_C14_13C_O6,0,15,20,6,0,0
682,298.047716037,0.05347736198493146,-0.07439412837115882,11.0,O6,H10_C16_O6,0,16,10,6,0,0
689,298.141616037,0.11866083391588023,-0.07585992273423338,4.0,O6,H22_C15_O6,0,15,22,6,0,0
702,299.145046037,0.015838145413414113,0.1756438914072586,4.0,O6,H22_C14_13C_O6,0,15,22,6,0,0
708,300.063396037,0.05636207959532409,0.025837873383983346,10.0,O6,H12_C16_O6,0,16,12,6,0,0
717,300.157296037,0.0761286481999301,0.0243505656904032,3.0,O6,H24_C15_O6,0,15,24,6,0,0
727,301.066736037,0.015500686919880383,-0.023539631329083717,10.0,O6,H12_C15_13C_O6,0,16,12,6,0,0
733,301.160656037,0.017217622529030252,0.041403150651023096,3.0,O6,H24_C14_13C_O6,0,15,24,6,0,0
742,302.078986037,0.07726703585576139,-0.1732030442921722,9.0,O6,H14_C16_O6,0,16,14,6,0,0
750,302.172936037,0.08172893243426929,-0.009150389220151371,2.0,O6,H26_C15_O6,0,15,26,6,0,0
755,303.082496037,0.013846375101945706,0.33931025831643397,9.0,O6,H14_C15_13C_O6,0,16,14,6,0,0
765,304.094676037,0.05912436526661229,-0.04076033214512612,8.0,O6,H16_C16_O6,0,16,16,6,0,0
771,304.188616037,0.057043107256592486,0.08928999495508505,1.0,O6,H28_C15_O6,0,15,28,6,0,0
776,305.098176037,0.013689706396364907,0.43515501047530286,8.0,O6,H16_C15_13C_O6,0,16,16,6,0,0
787,306.110346037,0.08738671890170492,0.024602239329006965,7.0,O6,H18_C16_O6,0,16,18,6,0,0
797,307.113626037,0.01462988247116393,-0.21916643960805057,7.0,O6,H18_C15_13C_O6,0,16,18,6,0,0
801,308.032056037,0.02955612960697503,-0.10420668668462353,13.0,O6,H8_C17_O6,0,17,8,6,0,0
810,308.125986037,0.09867919627946717,-0.008253117584791643,6.0,O6,H20_C16_O6,0,16,20,6,0,0
819,309.129376037,0.018475128888500524,0.10551245697244309,6.0,O6,H20_C15_13C_O6,0,16,20,6,0,0
825,310.047766037,0.0391709690182143,0.08975068679108282,12.0,O6,H10_C17_O6,0,17,10,6,0,0
834,310.141636037,0.11568849761155774,-0.008438080044711624,5.0,O6,H22_C16_O6,0,16,22,6,0,0
845,311.145016037,0.021680447541652104,0.07245174705726537,5.0,O6,H22_C15_13C_O6,0,16,22,6,0,0
851,312.063426037,0.046611057710979065,0.12097861160633591,11.0,O6,H12_C17_O6,0,17,12,6,0,0
861,312.157276037,0.09785071750359237,-0.040655788046539854,4.0,O6,H24_C16_O6,0,16,24,6,0,0
874,313.160556037,0.020017324701930173,-0.2795083810278415,4.0,O6,H24_C15_13C_O6,0,16,24,6,0,0
884,314.079046037,0.0589725935958678,0.024449259247429134,10.0,O6,H14_C17_O6,0,17,14,6,0,0
892,314.172946037,0.08145463780146801,0.023028717429303767,3.0,O6,H26_C16_O6,0,16,26,6,0,0
910,316.094726037,0.07134664210260593,0.1189675021158516,9.0,O6,H16_C17_O6,0,17,16,6,0,0
918,316.188606037,0.10747427084546973,0.054274568055047004,2.0,O6,H28_C16_O6,0,16,28,6,0,0
924,317.098016037,0.02045030268165754,-0.08588826995810778,9.0,O6,H16_C16_13C_O6,0,17,16,6,0,0
927,317.192016037,0.023191003776845704,0.2280038473484563,2.0,O6,H28_C15_13C_O6,0,16,28,6,0,0
937,318.110376037,0.06975208381878908,0.117981061928715,8.0,O6,H18_C17_O6,0,17,18,6,0,0
943,318.204206037,0.06915595629927376,-0.10343357931687597,1.0,O6,H30_C16_O6,0,16,30,6,0,0
951,320.032096037,0.01597807803215659,0.024688148787025434,14.0,O6,H8_C18_O6,0,18,8,6,0,0
958,320.126006037,0.0790566623946561,0.054531652172730295,7.0,O6,H20_C17_O6,0,17,20,6,0,0
969,321.129396037,0.013845276758320712,0.16384983948435533,7.0,O6,H20_C16_13C_O6,0,17,20,6,0,0
973,322.047766037,0.022506693221095966,0.08640643679131955,13.0,O6,H10_C18_O6,0,18,10,6,0,0
980,322.141656037,0.10111210022719329,0.05396073351741167,6.0,O6,H22_C17_O6,0,17,22,6,0,0
989,323.144966037,0.023303756942017164,-0.08496805729062062,6.0,O6,H22_C16_13C_O6,0,17,22,6,0,0
993,324.063376037,0.021698403336051886,-0.03779199032654005,12.0,O6,H12_C18_O6,0,18,12,6,0,0
1002,324.157336037,0.08123666210338265,0.14594456058183847,5.0,O6,H24_C17_O6,0,17,24,6,0,0
1011,325.160736037,0.0197241276360247,0.2843793537547181,5.0,O6,H24_C16_13C_O6,0,17,24,6,0,0
1018,326.079056037,0.03819570056118684,0.05421691356187637,11.0,O6,H14_C18_O6,0,18,14,6,0,0
1028,326.172966037,0.07352797074643676,0.0834986428687557,4.0,O6,H26_C17_O6,0,17,26,6,0,0
1039,327.176326037,0.015548030991494816,0.0990138877026127,4.0,O6,H26_C16_13C_O6,0,17,26,6,0,0
1048,328.094706037,0.1461389398617422,0.05365828725161661,10.0,O6,H16_C18_O6,0,18,16,6,0,0
1055,328.188576037,0.06338352338925783,-0.03912080097226671,3.0,O6,H28_C17_O6,0,17,28,6,0,0
1062,329.098056037,0.030454265214183075,0.038787831693223834,10.0,O6,H16_C17_13C_O6,0,18,16,6,0,0
1066,329.192006037,0.013730150928191387,0.18931504680247965,3.0,O6,H28_C16_13C_O6,0,17,28,6,0,0
1079,330.110396037,0.05699186133442075,0.17427806174055815,9.0,O6,H18_C18_O6,0,18,18,6,0,0
1087,330.204226037,0.07895196779486582,-0.03910610149579486,2.0,O6,H30_C17_O6,0,17,30,6,0,0
1095,332.032026037,0.01966779049671832,-0.18702713931364012,15.0,O6,H8_C19_O6,0,19,8,6,0,0
1104,332.125976037,0.07564242179307934,-0.03776579048394499,8.0,O6,H20_C18_O6,0,18,20,6,0,0
1110,332.219936037,0.06422182050759252,0.14151167623738678,1.0,O6,H32_C17_O6,0,17,32,6,0,0
1117,333.129326037,0.019225346129946794,-0.0521809358732234,8.0,O6,H20_C17_13C_O6,0,18,20,6,0,0
1122,334.047836037,0.017505157967299702,0.29285326661917604,14.0,O6,H10_C19_O6,0,19,10,6,0,0
1130,334.141606037,0.09242888073323235,-0.09761430303417652,7.0,O6,H22_C18_O6,0,18,22,6,0,0
1142,335.145096037,0.014282053429259388,0.30596598661634733,7.0,O6,H22_C17_13C_O6,0,18,22,6,0,0
1150,336.063426037,0.02418175827216591,0.11233891310420735,13.0,O6,H12_C19_O6,0,19,12,6,0,0
1157,336.157336037,0.10914081614819993,0.1407346944291947,6.0,O6,H24_C18_O6,0,18,24,6,0,0
1168,337.160646037,0.022546300341760844,0.007322918642747133,6.0,O6,H24_C17_13C_O6,0,18,24,6,0,0
1175,338.079026037,0.029786502631170143,-0.036444141862429516,12.0,O6,H14_C19_O6,0,19,14,6,0,0
1184,338.172926037,0.10780782748844615,-0.0377469601155778,5.0,O6,H26_C18_O6,0,18,26,6,0,0
1196,339.176366037,0.021517801662200475,0.2134435273510084,5.0,O6,H26_C17_13C_O6,0,18,26,6,0,0
1204,340.094636037,0.029363870927026293,-0.1540600599352851,11.0,O6,H16_C19_O6,0,19,16,6,0,0
1213,340.188656037,0.0912261216455008,0.1974228088214968,4.0,O6,H28_C18_O6,0,18,28,6,0,0
1225,341.192036037,0.0172798943648297,0.27058368971128605,4.0,O6,H28_C17_13C_O6,0,18,28,6,0,0
1233,342.110326037,0.09498810026602975,-0.03644730679866211,10.0,O6,H18_C19_O6,0,19,18,6,0,0
1240,342.204306037,0.11766902355431279,0.19604370490753775,3.0,O6,H30_C18_O6,0,18,30,6,0,0
1253,343.207556037,0.026178055458464407,-0.11000049181364562,3.0,O6,H30_C17_13C_O6,0,18,30,6,0,0
1264,344.126036037,0.05261903981708028,0.13790586885048484,9.0,O6,H20_C19_O6,0,19,20,6,0,0
1271,344.219926037,0.13288977241834635,0.10752718595523415,2.0,O6,H32_C18_O6,0,18,32,6,0,0
1281,345.223276037,0.020455090488951028,0.09319475903151873,2.0,O6,H32_C17_13C_O6,0,18,32,6,0,0
1286,346.047746037,0.01915399627169987,0.022618266062972642,15.0,O6,H10_C20_O6,0,20,10,6,0,0
1295,346.141676037,0.0687346049846596,0.10799913056011941,8.0,O6,H22_C19_O6,0,19,22,6,0,0
1300,346.235596037,0.08158524966989009,0.16445160648217347,1.0,O6,H34_C18_O6,0,18,34,6,0,0
1307,347.145116037,0.01455151170919259,0.35300222965510014,8.0,O6,H22_C18_13C_O6,0,19,22,6,0,0
1309,347.238896037,0.01791984640180201,0.006044829804398177,1.0,O6,H34_C17_13C_O6,0,18,34,6,0,0
1321,348.157336037,0.08535972270767797,0.1358839670184965,7.0,O6,H24_C19_O6,0,19,24,6,0,0
1326,348.251176037,0.022556943958988697,-0.03771702989463107,0.0,O6,H36_C18_O6,0,18,36,6,0,0
1333,349.160646037,0.025512726222377567,0.007071243590846657,7.0,O6,H24_C18_13C_O6,0,19,24,6,0,0
1338,350.078976037,0.018961391704532215,-0.178019830492382,13.0,O6,H14_C20_O6,0,20,14,6,0,0
1345,350.172996037,0.09262681924540758,0.16344778349631162,6.0,O6,H26_C19_O6,0,19,26,6,0,0
1354,351.176376037,0.019398338284981942,0.23462569129066,6.0,O6,H26_C18_13C_O6,0,19,26,6,0,0
1365,352.094616037,0.02081314444250262,-0.2056123460015356,12.0,O6,H16_C20_O6,0,20,16,6,0,0
1372,352.188566037,0.08818706551710746,-0.06484878328989119,5.0,O6,H28_C19_O6,0,19,28,6,0,0
1382,353.192026037,0.01944808536253835,0.23307717606178696,5.0,O6,H28_C18_13C_O6,0,19,28,6,0,0
1391,354.110276037,0.029369623577614665,-0.17641114711108416,11.0,O6,H18_C20_O6,0,20,18,6,0,0
1396,354.204246037,0.05705268893937629,0.020008230019536968,4.0,O6,H30_C19_O6,0,19,30,6,0,0
1408,355.207626037,0.0136785773233912,0.09078352397819556,4.0,O6,H30_C18_13C_O6,0,19,30,6,0,0
1420,356.126026037,0.0407875851974834,0.10517905804016771,10.0,O6,H20_C20_O6,0,20,20,6,0,0
1425,356.219886037,0.05137017456988621,-0.00838527025947351,3.0,O6,H32_C19_O6,0,19,32,6,0,0
1442,358.047676037,0.01706586906287623,-0.17364447296961522,16.0,O6,H10_C21_O6,0,21,10,6,0,0
1452,358.141626037,0.05234845285253796,-0.035229080121543355,9.0,O6,H22_C20_O6,0,20,22,6,0,0
1458,358.235526037,0.0684924293176434,-0.03645925391232903,2.0,O6,H34_C19_O6,0,19,34,6,0,0
1467,359.144966037,0.01633462100469921,-0.0764510228011348,9.0,O6,H22_C19_13C_O6,0,20,22,6,0,0
1475,360.063446037,0.02339468887141248,0.16039673190120596,15.0,O6,H12_C21_O6,0,21,12,6,0,0
1484,360.157316037,0.06622707435240203,0.07582519860568077,8.0,O6,H24_C20_O6,0,20,24,6,0,0
1488,360.251186037,0.03891149899025205,-0.008702261386892772,1.0,O6,H36_C19_O6,0,19,36,6,0,0
